user_id,month,plan,base_price,discount_pct,payment_failed,revenue
U1006,2025-09,basic ,199.0,0.0,No,199.0
U1319,Nov-2025,Basic,199.0,0.0,FALSE,199.0
U2433,2025-11,standard,499.0,30.0,False,349.3
U2235,08/01/2025,Premium,999.0,0.0,No,999.0
U1182,2025-12,BASIC,199.0,30.0,TRUE,0.0
U2328,10/01/2025,Basic,199.0,0.0,0,199.0
 U2328 ,09/01/2025,Basic,199.0,0.0,False,199.0
U2481,Oct-2025,standard,499.0,0.0,0,499.0
U2391,Dec-2025,STANDARD,499.0,0.0,False,499.0
U1031,Nov-2025,Basic,199.0,0.0,0,199.0
U1628,Oct-2025,STANDARD,499.0,,No,449.1
U1651,2025-09,premium ,999.0,0.0,No,999.0
U1770,2025-12,BASIC,199.0,0.0,No,199.0
U1480,01/01/2026,BASIC,,10.0,True,0.0
U1104,2025-11,Premium,999.0,0.0,No,999.0
U1226,Oct-2025,STANDARD,499.0,0.0,False,499.0
U2036,Dec-2025,Premium,999.0,0.0,0,999.0
U2175,Nov-2025,Basic,199.0,0.0,0,199.0
U1101,Sep-2025,Basic,199.0,0.0,False,199.0
U2215,Jan-2026,basic ,,0.0,FALSE,199.0
U1404,Sep-2025,BASIC,199.0,0.0,False,199.0
U2304,Jan-2026,Standard,499.0,0.0,False,499.0
U2342,Nov-2025,Basic,199.0,0.0,No,199.0
U2008,Aug-2025,Basic,199.0,0.0,FALSE,199.0
U1518,Jan-2026,Premium,999.0,10.0,0,899.1
U2301,2026-01,BASIC,199.0,0.0,FALSE,199.0
U1799,2025-12,BASIC,199.0,0.0,False,199.0
U1411,2025-09,basic ,199.0,20.0,False,159.2
U1065,12/01/2025,basic ,199.0,30.0,0,139.3
U1842,2025-08,Standard,499.0,10.0,FALSE,449.1
U2048,2025-10,Basic,199.0,0.0,False,199.0
U2091,Nov-2025,premium ,999.0,0.0,0,999.0
U1395,Jan-2026, PREMIUM,999.0,0.0,False,999.0
U1366,Oct-2025,Premium,999.0,0.0,FALSE,999.0
U1227,2025-09,Basic,199.0,0.0,False,199.0
U1427,Dec-2025,premium ,999.0,0.0,No,999.0
U1334,2025-12,basic ,199.0,10.0,False,179.1
U2232,12/01/2025,Basic,199.0,30.0,No,139.3
U2429,Jan-2026,premium ,999.0,0.0,No,999.0
U1746,Nov-2025,Basic,199.0,0.0,FALSE,199.0
U1487,2025-11,basic ,199.0,0.0,No,199.0
U2379,11/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U1305,2025-10,Premium,999.0,0.0,0,999.0
U2153,01/01/2026, Standard ,499.0,,TRUE,0.0
U1218,2026-01,Standard,499.0,0.0,No,499.0
U2384,Dec-2025, PREMIUM,999.0,0.0,False,999.0
U1673,Dec-2025,STANDARD,499.0,0.0,False,499.0
U1002,Sep-2025,Premium,999.0,0.0,False,999.0
U2285,Dec-2025,Standard,499.0,0.0,FALSE,499.0
U1544,08/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1988,2025-08,basic ,199.0,0.0,0,199.0
U2177,2025-11, Standard ,499.0,0.0,FALSE,499.0
U1712,Aug-2025,Basic,199.0,0.0,No,199.0
U1905,08/01/2025,STANDARD,499.0,0.0,No,-1.0
U2231,Aug-2025,BASIC,199.0,0.0,No,199.0
U2237,2025-08,basic ,199.0,0.0,0,199.0
U1578,Oct-2025,Standard,499.0,0.0,FALSE,499.0
U1311,Dec-2025,premium ,999.0,0.0,0,999.0
U2158,Oct-2025,Basic,199.0,0.0,FALSE,199.0
U1685,Nov-2025, Standard ,499.0,0.0,No,499.0
U1451,2025-09,Basic,199.0,0.0,0,199.0
U1834,2025-11,Basic,199.0,30.0,False,139.3
U1637,Sep-2025,Premium,999.0,0.0,False,999.0
U2153,Dec-2025, Standard ,499.0,0.0,0,499.0
U1563,09/01/2025,Standard,499.0,0.0,FALSE,499.0
U1999,2026-01,Basic,199.0,20.0,False,159.2
U1638,12/01/2025,standard,499.0,0.0,0,499.0
U2194,Jan-2026,BASIC,199.0,0.0,0,199.0
U2468,2025-12,BASIC,199.0,0.0,0,199.0
U1106,10/01/2025,Standard,499.0,,No,499.0
U1948,Nov-2025,Basic,199.0,30.0,FALSE,-1.0
U2147,Jan-2026,Standard,499.0,0.0,Yes,0.0
U1743,10/01/2025, Standard ,499.0,0.0,False,499.0
U1996,2025-12,Basic,199.0,0.0,False,199.0
U2442,2025-09,STANDARD,499.0,0.0,False,499.0
U1617,Aug-2025,STANDARD,499.0,0.0,0,499.0
U1337,Dec-2025,Basic,199.0,0.0,FALSE,199.0
U1598,2026-01, Standard ,499.0,0.0,0,499.0
U2134,2026-01,Basic,199.0,10.0,0,179.1
U1142,Sep-2025,Premium,999.0,0.0,FALSE,999.0
U1339,01/01/2026, Standard ,499.0,,False,399.2
U2441,Aug-2025,basic ,199.0,0.0,No,199.0
U1544,2026-01,standard,499.0,0.0,False,499.0
U2317,09/01/2025,BASIC,199.0,0.0,False,199.0
U1518,10/01/2025,Premium,999.0,0.0,0,999.0
U1761,2026-01, Standard ,499.0,0.0,No,
U1608,2025-12,Premium,999.0,0.0,0,999.0
U2182,2025-08,Premium,999.0,0.0,False,999.0
U2288,Aug-2025,standard,499.0,0.0,No,
U2127,Aug-2025,Basic,199.0,0.0,False,199.0
U2482,2025-12,Premium,999.0,0.0,0,999.0
U1215,2025-08,Basic,199.0,0.0,No,199.0
U2054,09/01/2025,Basic,,0.0,0,199.0
U1579,08/01/2025,basic ,199.0,0.0,0,199.0
U1614,11/01/2025,STANDARD,499.0,30.0,FALSE,349.3
U2155,Oct-2025, Standard ,499.0,0.0,False,499.0
U1661,2025-09,standard,499.0,20.0,FALSE,399.2
U2492,Oct-2025,Basic,199.0,0.0,0,199.0
U1602,Sep-2025,Standard,499.0,0.0,0,499.0
U1128,2025-10,Basic,199.0,0.0,False,199.0
U1555,2025-11,basic ,199.0,0.0,No,199.0
U1433,Nov-2025,Basic,199.0,0.0,False,
U1038,2025-10,BASIC,199.0,,FALSE,199.0
U2276,2025-12,Basic,199.0,0.0,FALSE,199.0
U1754,Sep-2025,basic ,199.0,0.0,No,199.0
U1997,2025-11,BASIC,199.0,0.0,1,0.0
U2414,2025-11, PREMIUM,999.0,0.0,0,999.0
U1912,08/01/2025,premium ,999.0,0.0,False,999.0
U1668,2026-01, Standard ,499.0,0.0,No,499.0
U2417,2025-09, PREMIUM,999.0,20.0,0,799.2
U1512,2025-12,basic ,199.0,0.0,FALSE,199.0
 U1773 ,Sep-2025, Standard ,499.0,0.0,False,499.0
U1861,Oct-2025,standard,499.0,,0,499.0
U1060,11/01/2025,Basic,199.0,0.0,False,199.0
U1665,2025-09,Standard,499.0,0.0,0,499.0
U1025,2025-08,STANDARD,,0.0,0,499.0
U2120,2025-12,basic ,199.0,0.0,FALSE,199.0
U2056,Dec-2025, Standard ,499.0,0.0,False,499.0
U1642,Oct-2025,Standard,499.0,0.0,True,0.0
U2465,2025-10,Standard,499.0,0.0,TRUE,0.0
U1659,10/01/2025,Premium,999.0,0.0,No,999.0
U1961,10/01/2025,STANDARD,499.0,0.0,No,499.0
U1665,11/01/2025,STANDARD,499.0,0.0,Yes,
U2489,09/01/2025, PREMIUM,999.0,,False,999.0
U1067,08/01/2025,premium ,999.0,0.0,No,999.0
U1322,2026-01,basic ,199.0,30.0,0,139.3
U2032,2025-12,standard,499.0,0.0,No,499.0
U1010,Nov-2025, Standard ,499.0,30.0,False,349.3
U1249,2025-09,STANDARD,499.0,10.0,FALSE,449.1
U1143,Dec-2025,Basic,199.0,0.0,FALSE,199.0
U1842,Oct-2025,Basic,199.0,10.0,FALSE,179.1
U2499,12/01/2025,basic ,199.0,30.0,False,139.3
U1516,2025-10, Standard ,499.0,0.0,FALSE,499.0
U2272,Dec-2025, PREMIUM,999.0,20.0,No,799.2
U2087,12/01/2025,basic ,199.0,0.0,False,199.0
U1982,2025-12,premium ,999.0,0.0,FALSE,999.0
U2324,10/01/2025,BASIC,199.0,0.0,No,199.0
U1062,09/01/2025,Standard,499.0,0.0,FALSE,499.0
U2386,2025-09,Basic,199.0,0.0,No,199.0
U1474,2025-10,Basic,199.0,,0,139.3
U1891,2025-08,Standard,499.0,0.0,No,499.0
U1949,2025-11,Basic,199.0,20.0,False,159.2
U1783,Nov-2025,STANDARD,499.0,20.0,No,399.2
U1849,10/01/2025,basic ,199.0,0.0,No,199.0
U1537,Dec-2025,BASIC,199.0,0.0,0,199.0
U2261,12/01/2025, PREMIUM,999.0,20.0,FALSE,799.2
U2071,2025-08,STANDARD,499.0,0.0,FALSE,499.0
U1164,11/01/2025,Basic,199.0,10.0,False,179.1
U1530,2026-01,Premium,999.0,0.0,FALSE,999.0
U1522,10/01/2025,STANDARD,499.0,0.0,0,499.0
U1996,Aug-2025,standard,499.0,0.0,FALSE,499.0
U2398,2025-08,Premium,999.0,0.0,FALSE,999.0
U1888,12/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1021,12/01/2025, Standard ,499.0,10.0,0,449.1
U1129,01/01/2026,Basic,199.0,0.0,0,199.0
 U2499 ,2026-01,BASIC,199.0,10.0,FALSE,179.1
U1545,Oct-2025,Basic,199.0,0.0,0,199.0
U1485,Jan-2026,BASIC,199.0,0.0,False,199.0
U1786,2025-09,Basic,199.0,0.0,0,199.0
U1174,10/01/2025,BASIC,,0.0,False,199.0
U1196,01/01/2026,basic ,199.0,0.0,False,199.0
U1293,08/01/2025, PREMIUM,999.0,0.0,No,999.0
U1710,11/01/2025,Standard,499.0,0.0,False,499.0
U1981,2025-08,Basic,199.0,0.0,False,199.0
U1879,2026-01,standard,499.0,0.0,No,499.0
U2237,Sep-2025,Basic,199.0,0.0,0,199.0
U1740,2025-09,Standard,499.0,10.0,FALSE,449.1
U2321,Dec-2025,basic ,199.0,10.0,0,179.1
U1791,09/01/2025, Standard ,499.0,0.0,1,0.0
U1778,Jan-2026,BASIC,199.0,0.0,FALSE,199.0
U1651,Dec-2025, PREMIUM,999.0,0.0,No,999.0
U1600,01/01/2026,Premium,999.0,0.0,FALSE,999.0
U1538,Nov-2025,Basic,199.0,0.0,No,199.0
U1256,Nov-2025,Premium,999.0,0.0,False,
U1361,Sep-2025,STANDARD,499.0,0.0,No,499.0
U2187,Oct-2025,Basic,199.0,0.0,No,199.0
U1249,12/01/2025,STANDARD,499.0,0.0,No,499.0
U2292,2025-11,basic ,199.0,0.0,0,199.0
U1809,10/01/2025,Standard,,0.0,No,499.0
U1698,Jan-2026, Standard ,499.0,0.0,0,499.0
U1788,12/01/2025,STANDARD,499.0,0.0,0,499.0
U1412,Jan-2026,standard,499.0,0.0,FALSE,499.0
U1033,Jan-2026,BASIC,199.0,0.0,0,-1.0
U1567,2025-09,Basic,199.0,0.0,False,199.0
U1799,09/01/2025,BASIC,199.0,0.0,False,199.0
U1853,Jan-2026,standard,499.0,0.0,FALSE,499.0
U1569,12/01/2025,Basic,199.0,0.0,No,199.0
U1174,Nov-2025,basic ,199.0,0.0,FALSE,199.0
U2046,2025-12, PREMIUM,999.0,30.0,True,0.0
U2019,Sep-2025,BASIC,199.0,0.0,FALSE,199.0
U2440,2025-11,standard,499.0,0.0,FALSE,499.0
U2010,Dec-2025,Standard,,0.0,FALSE,499.0
U2434,2025-08,Basic,199.0,0.0,False,199.0
U1632,Sep-2025,Premium,999.0,0.0,No,999.0
U2033,11/01/2025,premium ,999.0,0.0,No,999.0
U1320,2025-08,basic ,199.0,0.0,False,199.0
U2432,12/01/2025,Basic,199.0,0.0,FALSE,199.0
U2156,08/01/2025,Standard,499.0,0.0,False,499.0
U2224,Jan-2026,basic ,199.0,0.0,No,199.0
U1116,09/01/2025,Standard,499.0,10.0,FALSE,449.1
U2364,09/01/2025,Basic,199.0,10.0,No,179.1
U1941,11/01/2025,STANDARD,499.0,,0,
U2347,12/01/2025,basic ,,20.0,FALSE,159.2
U1239,Dec-2025,Standard,499.0,,No,499.0
U1554,10/01/2025,Basic,199.0,0.0,0,199.0
U1712,Jan-2026,BASIC,199.0,0.0,0,199.0
U1627,2025-10,STANDARD,499.0,10.0,False,449.1
U2188,08/01/2025,STANDARD,499.0,0.0,No,499.0
U1205,2025-08,premium ,999.0,0.0,0,999.0
U1248,2025-09, Standard ,499.0,0.0,0,499.0
U1907,Jan-2026,basic ,199.0,0.0,0,199.0
U1219,Dec-2025,standard,499.0,0.0,0,499.0
U2017,09/01/2025,Standard,499.0,0.0,FALSE,499.0
U2473,10/01/2025,Basic,199.0,0.0,Yes,0.0
U1341,11/01/2025,Standard,499.0,0.0,False,
U1985,08/01/2025,BASIC,199.0,0.0,0,199.0
U1089,08/01/2025,premium ,999.0,0.0,0,999.0
U2101,2025-10,Premium,999.0,0.0,No,999.0
U2469,Nov-2025, Standard ,499.0,0.0,FALSE,499.0
U2137,2026-01,Premium,999.0,10.0,No,899.1
U1346,2025-08,basic ,199.0,0.0,False,199.0
U1870,Oct-2025,standard,499.0,0.0,False,499.0
U1357,2025-11,premium ,999.0,0.0,False,999.0
U2415,11/01/2025, Standard ,499.0,0.0,FALSE,-1.0
U1531,2026-01,Basic,199.0,0.0,0,199.0
U1582,2025-11,BASIC,199.0,0.0,False,199.0
U2154,Nov-2025,basic ,199.0,10.0,False,179.1
U2228,Oct-2025,STANDARD,499.0,0.0,False,499.0
U1638,Oct-2025,STANDARD,499.0,0.0,No,499.0
U2462,Dec-2025,basic ,199.0,0.0,False,199.0
U1686,09/01/2025,standard,499.0,0.0,No,499.0
U1216,01/01/2026,Basic,199.0,20.0,False,159.2
U2155,Nov-2025,Standard,499.0,0.0,FALSE,499.0
U1872,08/01/2025, PREMIUM,999.0,0.0,0,999.0
U1986,2025-10,Basic,199.0,30.0,0,139.3
U1741,Nov-2025,BASIC,,0.0,No,199.0
U2451,2025-10, PREMIUM,,0.0,No,999.0
U1705,2025-08, Standard ,499.0,0.0,False,499.0
U1336,12/01/2025, PREMIUM,999.0,,0,999.0
U1329,Nov-2025,Basic,199.0,0.0,No,199.0
U2095,Oct-2025,Basic,199.0,0.0,No,199.0
U1615,Jan-2026, Standard ,499.0,0.0,False,499.0
U2127,2025-12,basic ,199.0,20.0,FALSE,159.2
U2217,Nov-2025,Standard,499.0,0.0,0,499.0
U1721,11/01/2025,BASIC,199.0,0.0,No,-1.0
U1375,Dec-2025, Standard ,499.0,0.0,False,499.0
U1396,01/01/2026, Standard ,499.0,20.0,No,399.2
U1387,01/01/2026,basic ,199.0,0.0,False,199.0
U2198,Nov-2025,basic ,199.0,0.0,FALSE,199.0
U1870,Sep-2025,STANDARD,499.0,0.0,No,499.0
U1739,Aug-2025,standard,499.0,0.0,True,0.0
U1115,Oct-2025,Basic,199.0,0.0,0,199.0
U1605,12/01/2025,Standard,499.0,0.0,False,499.0
U1464,2025-12,BASIC,199.0,0.0,FALSE,199.0
U1992,2026-01,basic ,199.0,20.0,False,159.2
U2300,09/01/2025,basic ,199.0,0.0,No,199.0
U1247,2026-01,Basic,199.0,0.0,No,199.0
U2385,2025-09,premium ,999.0,0.0,0,999.0
U1581,Oct-2025,BASIC,199.0,0.0,False,199.0
U2362,Nov-2025,BASIC,199.0,0.0,No,199.0
U1262,Jan-2026,basic ,199.0,0.0,No,199.0
U2000,Aug-2025,premium ,999.0,0.0,No,999.0
U2205,Oct-2025,Basic,199.0,,No,199.0
U2354,09/01/2025,basic ,199.0,0.0,No,199.0
U1423,2025-10, Standard ,,0.0,No,499.0
U2379,08/01/2025,Premium,999.0,0.0,FALSE,999.0
U1146,08/01/2025, Standard ,499.0,0.0,No,499.0
U1314,12/01/2025,Basic,199.0,0.0,Yes,0.0
U2405,Sep-2025, PREMIUM,999.0,0.0,No,999.0
U1255,10/01/2025,Basic,199.0,0.0,FALSE,199.0
U1521,12/01/2025,Standard,499.0,,FALSE,499.0
U2018,2025-10,premium ,999.0,10.0,True,0.0
U1994,10/01/2025,BASIC,199.0,0.0,FALSE,199.0
U1348,Sep-2025,basic ,199.0,0.0,False,199.0
U2161,2026-01,Premium,999.0,0.0,TRUE,0.0
U2356,2025-12,Premium,999.0,30.0,No,699.3
U2070,09/01/2025,Standard,499.0,0.0,No,499.0
U1382,2025-11,STANDARD,499.0,10.0,No,449.1
U1656,Jan-2026,Premium,999.0,20.0,No,799.2
U2286,10/01/2025,Basic,199.0,0.0,False,199.0
U2418,2025-08,Basic,199.0,0.0,False,199.0
U1272,11/01/2025, Standard ,499.0,0.0,FALSE,499.0
U1593,2026-01,Basic,199.0,0.0,FALSE,199.0
U1759,09/01/2025,Standard,,0.0,FALSE,499.0
U1408,Aug-2025,standard,499.0,0.0,Yes,0.0
U1919,Aug-2025,Basic,199.0,0.0,No,199.0
U2184,Aug-2025, PREMIUM,999.0,0.0,FALSE,999.0
U1275,2026-01,Standard,499.0,0.0,False,499.0
U2062,11/01/2025, Standard ,499.0,20.0,FALSE,399.2
U1984,12/01/2025,Basic,199.0,20.0,No,159.2
U2369,Dec-2025,Basic,199.0,0.0,0,199.0
U1531,Dec-2025,BASIC,199.0,0.0,False,199.0
U1939,08/01/2025,Premium,999.0,10.0,FALSE,899.1
U2128,Nov-2025,standard,499.0,0.0,0,499.0
U1989,Dec-2025,Premium,999.0,0.0,FALSE,999.0
U2346,12/01/2025,Basic,199.0,0.0,0,199.0
U2438,11/01/2025, Standard ,499.0,0.0,1,0.0
U2114,10/01/2025,Premium,999.0,30.0,No,699.3
U2158,2025-12,BASIC,199.0,0.0,False,199.0
U1079,2025-12,Premium,999.0,0.0,No,999.0
U1901,Sep-2025,premium ,999.0,0.0,FALSE,999.0
U1410,Jan-2026,Basic,199.0,20.0,1,0.0
U1441,2025-10,Basic,199.0,30.0,FALSE,139.3
U2219,2025-12,Premium,999.0,0.0,False,
U1520,2025-10,basic ,199.0,0.0,0,199.0
U1695,2025-08, Standard ,,0.0,False,499.0
U1423,12/01/2025,BASIC,199.0,0.0,No,199.0
U2110,Dec-2025,Basic,199.0,0.0,True,0.0
U2086,2025-12,Basic,199.0,10.0,FALSE,179.1
U2289,2025-10,basic ,199.0,0.0,FALSE,199.0
U2076,2025-08,STANDARD,499.0,0.0,False,499.0
U2098,Dec-2025,STANDARD,499.0,30.0,False,349.3
U2274,2025-12,Premium,999.0,0.0,False,999.0
U1752,2025-10, Standard ,499.0,0.0,False,499.0
U1586,Aug-2025,Standard,499.0,0.0,No,
U1493,Sep-2025, PREMIUM,999.0,0.0,0,999.0
U2459,01/01/2026,premium ,999.0,0.0,False,999.0
U2347,08/01/2025,Basic,199.0,0.0,0,199.0
U1623,2025-08,Premium,,0.0,0,999.0
U1103,2026-01,Basic,199.0,30.0,False,139.3
U2287,2025-10,Basic,199.0,0.0,False,199.0
U2213,2025-12, Standard ,499.0,0.0,False,499.0
U1034,Nov-2025,STANDARD,499.0,0.0,FALSE,499.0
U1634,08/01/2025, PREMIUM,999.0,0.0,False,999.0
U1758,2025-10,Premium,999.0,0.0,0,999.0
U2397,2025-09, Standard ,499.0,0.0,No,
U1413,Sep-2025,premium ,999.0,0.0,False,999.0
U1925,2025-12, Standard ,499.0,30.0,0,349.3
U1227,2025-11,BASIC,199.0,0.0,0,199.0
U1243,12/01/2025,basic ,199.0,0.0,No,199.0
U1262,09/01/2025,BASIC,199.0,,False,199.0
U1250,Jan-2026,STANDARD,499.0,0.0,False,499.0
U2282,2025-12,STANDARD,499.0,0.0,FALSE,499.0
U1009,2025-11,Premium,999.0,0.0,0,999.0
U2234,2025-08,Standard,499.0,0.0,False,499.0
U1695,2025-10,standard,499.0,0.0,0,499.0
U2201,2025-12,standard,499.0,20.0,No,399.2
U2318,Oct-2025,premium ,999.0,0.0,0,999.0
U1623,10/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
 U1631 ,2025-09,standard,499.0,20.0,No,399.2
U1921,Sep-2025,BASIC,199.0,0.0,No,199.0
U2149,12/01/2025,Premium,999.0,0.0,No,999.0
U2385,2025-12, PREMIUM,999.0,10.0,No,899.1
U1992,Sep-2025,Standard,499.0,0.0,False,499.0
U1728,Sep-2025,Premium,999.0,0.0,False,999.0
U1431,2025-12,Standard,499.0,30.0,False,349.3
U1949,2025-12,basic ,199.0,0.0,No,199.0
U2252,01/01/2026, Standard ,499.0,0.0,FALSE,499.0
U1722,11/01/2025,BASIC,199.0,0.0,FALSE,199.0
U1069,2025-11, PREMIUM,999.0,0.0,No,999.0
U1843,01/01/2026,basic ,,0.0,No,199.0
U2458,01/01/2026,Basic,199.0,0.0,False,199.0
U2221,12/01/2025,basic ,199.0,0.0,No,199.0
U1581,2025-09,Basic,199.0,0.0,False,199.0
U1860,2025-08,Basic,199.0,10.0,False,179.1
U2464,10/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U1916,2026-01,basic ,,0.0,No,199.0
U1175,10/01/2025,Premium,999.0,0.0,No,999.0
U1681,2025-09,premium ,999.0,0.0,FALSE,999.0
U1027,2025-12,Premium,,10.0,0,899.1
U1290,Aug-2025, PREMIUM,999.0,0.0,False,999.0
U1298,2025-08,Premium,999.0,0.0,FALSE,999.0
U2455,09/01/2025,basic ,199.0,,0,199.0
U1629,2025-09,BASIC,199.0,0.0,No,
U1889,11/01/2025,standard,499.0,0.0,False,499.0
U1064,Aug-2025,BASIC,199.0,0.0,FALSE,199.0
U2135,10/01/2025,Basic,199.0,0.0,FALSE,199.0
U2266,09/01/2025,BASIC,199.0,0.0,0,199.0
U1487,2026-01,Basic,199.0,0.0,FALSE,199.0
U2486,08/01/2025,standard,499.0,0.0,FALSE,499.0
U1134,10/01/2025,Premium,999.0,0.0,False,999.0
U1805,12/01/2025,Basic,199.0,0.0,False,199.0
U1124,Aug-2025,Premium,999.0,0.0,0,999.0
U1508,2026-01,Premium,999.0,0.0,1,0.0
U1969,2025-12,Basic,199.0,,No,179.1
U1115,Sep-2025,Basic,199.0,10.0,No,179.1
U1869,Oct-2025,STANDARD,499.0,0.0,False,499.0
U1012,Dec-2025,Premium,999.0,0.0,FALSE,999.0
U2458,2025-12,basic ,199.0,0.0,True,0.0
U1251,08/01/2025,Basic,199.0,0.0,False,199.0
U1106,01/01/2026,STANDARD,499.0,0.0,False,499.0
U1366,2025-08,premium ,999.0,0.0,No,999.0
U1732,2026-01,basic ,199.0,0.0,No,199.0
U1859,Jan-2026,standard,499.0,0.0,0,499.0
U2104,Sep-2025,basic ,199.0,0.0,No,199.0
U1901,2026-01,premium ,999.0,20.0,No,799.2
U1390,Aug-2025,Basic,199.0,0.0,0,199.0
U1450,08/01/2025,basic ,199.0,0.0,False,199.0
U1614,Dec-2025,standard,499.0,20.0,No,399.2
U1908,2025-10,premium ,999.0,20.0,No,799.2
U1098,Nov-2025,basic ,199.0,0.0,0,199.0
U2254,2025-08,BASIC,199.0,0.0,False,199.0
U1084,2025-10,STANDARD,499.0,0.0,0,499.0
U2094,Oct-2025,premium ,999.0,0.0,FALSE,999.0
U2315,Sep-2025,premium ,999.0,0.0,FALSE,999.0
U1284,2025-08,standard,499.0,0.0,FALSE,499.0
U1821,2026-01,Standard,499.0,0.0,No,499.0
U1958,2025-10,STANDARD,499.0,0.0,False,499.0
U1771,2025-12, PREMIUM,999.0,10.0,No,899.1
U1443,Nov-2025,Basic,199.0,0.0,False,199.0
U1823,2025-11,BASIC,199.0,0.0,Yes,0.0
U1550,11/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1795,Dec-2025,basic ,199.0,0.0,FALSE,199.0
U1043,2026-01,premium ,999.0,0.0,0,999.0
U2258,01/01/2026,BASIC,199.0,30.0,False,139.3
U2321,2025-09,BASIC,199.0,20.0,FALSE,159.2
U1993,Oct-2025,BASIC,199.0,0.0,0,199.0
U1876,10/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U1560,Sep-2025,STANDARD,499.0,0.0,False,499.0
U1392,Jan-2026,STANDARD,499.0,0.0,0,499.0
U1278,2025-08,premium ,999.0,0.0,0,999.0
U1312,10/01/2025,Premium,999.0,0.0,1,0.0
U1071,2026-01,basic ,199.0,0.0,0,199.0
U2216,08/01/2025,BASIC,199.0,0.0,No,199.0
U1734,08/01/2025, Standard ,499.0,0.0,FALSE,499.0
U1228,2025-09,Premium,999.0,0.0,False,999.0
U1883,2025-09,Basic,199.0,10.0,False,179.1
U2456,2025-09,Basic,199.0,0.0,FALSE,199.0
U1963,01/01/2026,BASIC,199.0,30.0,No,139.3
U2119,2025-08,BASIC,199.0,0.0,FALSE,199.0
U2366,2025-11,Basic,199.0,0.0,False,199.0
U1820,12/01/2025,basic ,199.0,0.0,0,199.0
U2348,Dec-2025,standard,499.0,30.0,No,349.3
U2276,10/01/2025,STANDARD,499.0,0.0,FALSE,499.0
U1642,08/01/2025, Standard ,499.0,30.0,No,349.3
U1720,Nov-2025, PREMIUM,999.0,0.0,No,999.0
U2121,Aug-2025,Basic,199.0,0.0,0,199.0
U1147,2025-11,BASIC,199.0,0.0,No,199.0
U2303,2026-01,Basic,199.0,0.0,0,199.0
U2319,2025-10,BASIC,199.0,0.0,False,199.0
U1846,2025-12,standard,499.0,0.0,0,499.0
U2118,2025-08,standard,499.0,0.0,False,499.0
U1021,08/01/2025, Standard ,499.0,0.0,FALSE,499.0
U2423,Oct-2025,standard,499.0,0.0,FALSE,499.0
U2141,2026-01,premium ,999.0,0.0,FALSE,999.0
U2124,2025-08,Standard,499.0,10.0,No,449.1
U2380,2025-10,BASIC,199.0,0.0,No,199.0
U1808,08/01/2025,Standard,499.0,0.0,False,499.0
U1793,08/01/2025,Basic,199.0,0.0,TRUE,0.0
U1482,10/01/2025, Standard ,499.0,0.0,0,499.0
U1251,2025-12,Basic,199.0,0.0,FALSE,199.0
U1241,08/01/2025,Standard,499.0,0.0,False,499.0
U1214,01/01/2026,BASIC,199.0,0.0,No,199.0
U1497,10/01/2025,Premium,999.0,0.0,No,999.0
U2313,Aug-2025,standard,499.0,0.0,No,499.0
U2366,01/01/2026,BASIC,199.0,0.0,0,199.0
U1931,2025-10,Basic,199.0,0.0,FALSE,199.0
U1220,11/01/2025,Basic,199.0,0.0,0,199.0
U1055,Aug-2025,Basic,199.0,0.0,0,199.0
U1547,Oct-2025,STANDARD,499.0,10.0,0,449.1
U1451,2025-08,Basic,199.0,20.0,No,159.2
 U1077 ,Sep-2025,Standard,499.0,0.0,No,499.0
U1890,11/01/2025,Standard,499.0,0.0,No,499.0
U1899,08/01/2025,STANDARD,499.0,10.0,No,449.1
U1752,Aug-2025,Standard,499.0,0.0,False,499.0
U1188,12/01/2025,premium ,999.0,20.0,False,799.2
U1423,Jan-2026,Basic,199.0,0.0,No,199.0
U1955,Sep-2025,Basic,199.0,20.0,FALSE,159.2
U1510,10/01/2025, PREMIUM,999.0,0.0,FALSE,999.0
U2202,Dec-2025,standard,,20.0,True,0.0
U2476,08/01/2025,Basic,199.0,0.0,False,199.0
U1367,01/01/2026,Basic,199.0,0.0,FALSE,199.0
U2026,Dec-2025,Premium,999.0,0.0,0,999.0
U1013,2025-09,Premium,999.0,20.0,0,799.2
U1264,Oct-2025,Basic,199.0,0.0,False,199.0
U1777,Aug-2025,basic ,199.0,0.0,FALSE,199.0
U2219,Oct-2025,Premium,999.0,0.0,False,999.0
U1645,Oct-2025, Standard ,499.0,0.0,False,499.0
U2070,Jan-2026,Basic,199.0,0.0,FALSE,199.0
U1753,Sep-2025,STANDARD,499.0,0.0,0,499.0
U1219,01/01/2026, Standard ,499.0,0.0,No,499.0
U1533,2025-12,Premium,999.0,0.0,FALSE,
U1884,09/01/2025,basic ,199.0,0.0,False,199.0
U1606,2025-12,STANDARD,499.0,0.0,FALSE,499.0
U2331,2025-11,Premium,999.0,0.0,False,999.0
 U1108 ,2025-09, Standard ,499.0,0.0,False,499.0
U1647,Oct-2025,STANDARD,499.0,0.0,False,499.0
